寄生虫 기생충,奉俊昊,2019,金棕榈奖 Palme d'Or
巴克劳 Bacurau,儒利亚诺·多赫内利斯,2019,金棕榈奖 Palme d'Or
戈梅拉岛 La Gomera,小克莱伯·门多萨,2019,金棕榈奖 Palme d'Or
隐秘的生活 A Hidden Life,柯内流·波蓝波宇,2019,金棕榈奖 Palme d'Or
叛徒 Il traditore,泰伦斯·马力克,2019,金棕榈奖 Palme d'Or
必是天堂 إن شئت كما في السماء,马可·贝洛基奥,2019,金棕榈奖 Palme d'Or
小小乔 Little Joe,伊利亚·苏雷曼,2019,金棕榈奖 Palme d'Or
好莱坞往事 Once Upon a Time... in Hollywood,杰茜卡·豪丝娜,2019,金棕榈奖 Palme d'Or
南方车站的聚会,昆汀·塔伦蒂诺,2019,金棕榈奖 Palme d'Or
马蒂亚斯与马克西姆 Matthias & Maxime,刁亦男,2019,金棕榈奖 Palme d'Or
弗兰琪 Frankie,泽维尔·多兰,2019,金棕榈奖 Palme d'Or
宿命，吾爱：幕间曲 Mektoub My Love: Intermezzo,艾拉·萨克斯,2019,金棕榈奖 Palme d'Or
痛苦与荣耀 Dolor y gloria,阿布戴·柯西胥,2019,金棕榈奖 Palme d'Or
对不起，我们错过了你 Sorry We Missed You,佩德罗·阿莫多瓦,2019,金棕榈奖 Palme d'Or
年轻的阿迈德 Le jeune Ahmed,肯·洛奇,2019,金棕榈奖 Palme d'Or
"鲁贝之灯 Roubaix, une lumière",吕克·达内,2019,金棕榈奖 Palme d'Or
燃烧女子的肖像 Portrait de la jeune fille en feu,让-皮埃尔·达内,2019,金棕榈奖 Palme d'Or
丧尸未逝 The Dead Don't Die,阿诺·戴普勒尚,2019,金棕榈奖 Palme d'Or
西比勒 Sibyl,瑟琳·席安玛,2019,金棕榈奖 Palme d'Or
大西洋 Atlantique,吉姆·贾木许,2019,金棕榈奖 Palme d'Or
悲惨世界 Les misérables,茹斯汀·特里叶,2019,金棕榈奖 Palme d'Or
大西洋 Atlantique,玛缇·迪欧普,2019,金棕榈奖 Palme d'Or
吕克·达内 Luc Dardenne,拉吉·利,2019,金棕榈奖 Palme d'Or
让-皮埃尔·达内 Jean-Pierre Dardenne,玛缇·迪欧普,2019,金棕榈奖 Palme d'Or
燃烧女子的肖像 Portrait de la jeune fille en feu,年轻的阿迈德,2019,金棕榈奖 Palme d'Or
艾米丽·比查姆 Emily Beecham,年轻的阿迈德,2019,金棕榈奖 Palme d'Or
安东尼奥·班德拉斯 Antonio Banderas,瑟琳·席安玛,2019,金棕榈奖 Palme d'Or
巴克劳 Bacurau,小小乔,2019,金棕榈奖 Palme d'Or
悲惨世界 Les misérables,痛苦与荣耀,2019,金棕榈奖 Palme d'Or
必是天堂 إن شئت كما في السماء,儒利亚诺·多赫内利斯,2019,金棕榈奖 Palme d'Or
我们与天空的距离 Η απόσταση ανάμεσα στον ουρανό κι εμάς,小克莱伯·门多萨,2019,金棕榈奖 Palme d'Or
怪物上帝 Monstruo Dios,拉吉·利,2019,金棕榈奖 Palme d'Or
我们的母亲 Nuestras Madres,伊利亚·苏雷曼,2019,金棕榈奖 Palme d'Or
看不见的女人 A vida invisível de Eurídice Gusmão,奥古斯丁纳·圣马丁,2019,金棕榈奖 Palme d'Or
贞德 Jeanne,塞萨尔·迪亚兹,2019,金棕榈奖 Palme d'Or
西西里著名的熊入侵事件 La Fameuse Invasion des ours en Sicile,卡里姆·埃诺兹,2019,金棕榈奖 Palme d'Or
六欲天,布鲁诺·杜蒙,2019,金棕榈奖 Palme d'Or
中转站 Port Authority,洛伦佐·马托蒂,2019,金棕榈奖 Palme d'Or
灼人秘密,祖峰,2019,金棕榈奖 Palme d'Or
212号房间 Chambre 212,达尼埃尔·莱索维茨,2019,金棕榈奖 Palme d'Or
高个儿 Дылда,赵德胤,2019,金棕榈奖 Palme d'Or
帕皮卡 Papicha,克里斯托夫·奥诺雷,2019,金棕榈奖 Palme d'Or
归途望乡 Додому,康捷米尔·巴拉戈夫,2019,金棕榈奖 Palme d'Or
大火将至 O Que Arde,马尼亚·梅杜尔·根斯,2019,金棕榈奖 Palme d'Or
爬坡人生 The Climb,纳里曼·阿利耶夫,2019,金棕榈奖 Palme d'Or
自由 Liberté,奥利维尔·拉克谢,2019,金棕榈奖 Palme d'Or
喀布尔的燕子 Les hirondelles de Kaboul,迈克尔·安盖洛·科维诺,2019,金棕榈奖 Palme d'Or
哥哥的爱人 La femme de mon frère,阿尔伯特·塞拉,2019,金棕榈奖 Palme d'Or
公牛犹斗 Bull,伊利亚·戈贝-梅维勒克,2019,金棕榈奖 Palme d'Or
亚当 آدم,扎布·布雷特曼,2019,金棕榈奖 Palme d'Or
特鲁布切夫斯克之裳 Однажды в Трубчевске,莫妮亚·肖克里,2019,金棕榈奖 Palme d'Or
自由 Liberté,安妮·西尔弗斯坦,2019,金棕榈奖 Palme d'Or
大火将至 O Que Arde,玛丽亚姆·图扎尼,2019,金棕榈奖 Palme d'Or
康捷米尔·巴拉戈夫 Kantemir Balagov,拉里萨·萨迪洛娃,2019,金棕榈奖 Palme d'Or
齐雅拉·马斯楚安尼 Chiara Mastroianni,阿尔伯特·塞拉,2019,金棕榈奖 Palme d'Or
贞德 Jeanne,奥利维尔·拉克谢,2019,金棕榈奖 Palme d'Or
爬坡人生 The Climb,高个儿,2019,金棕榈奖 Palme d'Or
哥哥的爱人 La femme de mon frère,212号房间,2019,金棕榈奖 Palme d'Or
手拉手 Mano a Mano,布鲁诺·杜蒙,2019,金棕榈奖 Palme d'Or
突然到访 Hieu,迈克尔·安盖洛·科维诺,2019,金棕榈奖 Palme d'Or
氛围 Ambience,莫妮亚·肖克里,2019,金棕榈奖 Palme d'Or
小灵魂 Duszyczka,Louise Courvoisier,2019,金棕榈奖 Palme d'Or
阿兰·德龙 Alain Delon,理查德·万,2019,金棕榈奖 Palme d'Or
爱丽丝和市长 Alice et le maire,Wisam Al Jafari,2019,金棕榈奖 Palme d'Or
无名之歌 Cancion sin nombre,芭芭拉·鲁皮克,2019,金棕榈奖 Palme d'Or
智能伊夫 Yves,尼古拉斯·帕里泽,2019,金棕榈奖 Palme d'Or
凶机恶煞 Wounds,梅利娜·莱昂,2019,金棕榈奖 Palme d'Or
灯塔 The Lighthouse,伯努瓦·弗加德,2019,金棕榈奖 Palme d'Or
奥利格 Oļegs,巴巴克·安瓦里,2019,金棕榈奖 Palme d'Or
鹿皮 Le daim,罗伯特·艾格斯,2019,金棕榈奖 Palme d'Or
僵尸儿童 Zombi Child,尤里斯·库赛蒂斯,2019,金棕榈奖 Palme d'Or
狗不穿裤子 Koirat eivät käytä housuja,昆汀·杜皮约,2019,金棕榈奖 Palme d'Or
给我自由 Give Me Liberty,贝特朗·波尼洛,2019,金棕榈奖 Palme d'Or
然后我们跳了舞 და ჩვენ ვიცეკვეთ,J-P·瓦尔科帕,2019,金棕榈奖 Palme d'Or
水性杨花 Une fille facile,基里尔·米哈诺夫斯基,2019,金棕榈奖 Palme d'Or
佩尔德利 Perdrix,列万·阿金,2019,金棕榈奖 Palme d'Or
万物迷踪 Les Particules,丽贝卡·兹罗托斯基,2019,金棕榈奖 Palme d'Or
停止 Ang Hupa,埃尔万·勒·杜克,2019,金棕榈奖 Palme d'Or
热带离魂 Ghost Tropic,布雷兹·阿里松,2019,金棕榈奖 Palme d'Or
初恋,拉夫·迪亚兹,2019,金棕榈奖 Palme d'Or
革命到底！ On va tout péter,巴斯·德沃斯,2019,金棕榈奖 Palme d'Or
孤儿院 Parwareshgah,三池崇史,2019,金棕榈奖 Palme d'Or
金钱至上 Por el dinero,莱赫·科瓦尔斯基,2019,金棕榈奖 Palme d'Or
病态 Sem seu sangue,沙赫巴努·萨达,2019,金棕榈奖 Palme d'Or
辟邪之咒 طلامس,Alejo Moguillansky,2019,金棕榈奖 Palme d'Or
莉莉安 Lillian,阿丽斯·弗尔塔多,2019,金棕榈奖 Palme d'Or
活着唱着,阿拉埃迪·斯莱姆,2019,金棕榈奖 Palme d'Or
水性杨花 Une fille facile,安德烈艾斯·霍瓦斯,2019,金棕榈奖 Palme d'Or
我失去了身体 J'ai perdu mon corps,马楠,2019,金棕榈奖 Palme d'Or
"白色白色的一天 Hvítur, Hvítur Dagur",丽贝卡·兹罗托斯基,2019,金棕榈奖 Palme d'Or
生态箱 Vivarium,杰赫米·克拉潘,2019,金棕榈奖 Palme d'Or
阿布·莱拉 Abou Leila,希尼尔·保尔马松,2019,金棕榈奖 Palme d'Or
黑色灰烬 Ceniza Negra,罗根·费纳根,2019,金棕榈奖 Palme d'Or
我们的母亲 Nuestras Madres,阿明·西迪-布梅迪内,2019,金棕榈奖 Palme d'Or
无名圣人 سيد المجهول,Sofía Quirós Ubeda,2019,金棕榈奖 Palme d'Or
我们的母亲 Nuestras Madres,塞萨尔·迪亚兹,2019,金棕榈奖 Palme d'Or
