罗马 Roma,阿方索·卡隆,2018,金狮奖  Golden Lion
登月第一人 First Man,达米恩·查泽雷,2018,金狮奖  Golden Lion
阴风阵阵 Suspiria,卢卡·瓜达尼诺,2018,金狮奖  Golden Lion
彼得卢 Peterloo,迈克·李,2018,金狮奖  Golden Lion
夜莺 The Nightingale,詹妮弗·肯特,2018,金狮奖  Golden Lion
希斯特斯兄弟 The Sisters Brothers,雅克·欧迪亚,2018,金狮奖  Golden Lion
宠儿 The Favourite,欧格斯·兰斯莫斯,2018,金狮奖  Golden Lion
我们的时光 Nuestro tiempo,卡洛斯·雷加达斯,2018,金狮奖  Golden Lion
日暮 Napszállta,拉斯洛·奈迈施,2018,金狮奖  Golden Lion
无主之作 Werk ohne Autor,弗洛里安·亨克尔·冯·多纳斯马尔克,2018,金狮奖  Golden Lion
光之声 Vox Lux,布拉迪·科贝特,2018,金狮奖  Golden Lion
巴斯特·斯克鲁格斯的歌谣 The Ballad of Buster Scruggs,伊桑·科恩,2018,金狮奖  Golden Lion
卡普里革命 Capri - Batterie,乔尔·科恩,2018,金狮奖  Golden Lion
永恒之门 At Eternity's Gate,马里奥·马尔托内,2018,金狮奖  Golden Lion
双面生活 Doubles vies,朱利安·施纳贝尔,2018,金狮奖  Golden Lion
近敌 Frères ennemis,奥利维耶·阿萨亚斯,2018,金狮奖  Golden Lion
挪威7·22爆炸枪击案 22 July,达维德·厄洛芬,2018,金狮奖  Golden Lion
被告 Acusada,保罗·格林格拉斯,2018,金狮奖  Golden Lion
群山 The Mountain,冈萨罗·托瓦尔,2018,金狮奖  Golden Lion
斩、 斬、,瑞克·艾弗森,2018,金狮奖  Golden Lion
战火蔓延，尔等何为 What You Gonna Do When The World's On Fire?,冢本晋也,2018,金狮奖  Golden Lion
巴斯特·斯克鲁格斯的歌谣 The Ballad of Buster Scruggs,罗伯托·米勒维尼,2018,金狮奖  Golden Lion
夜莺 The Nightingale,伊桑·科恩,2018,金狮奖  Golden Lion
雅克·欧迪亚 Jacques Audiard,乔尔·科恩,2018,金狮奖  Golden Lion
宠儿 The Favourite,詹妮弗·肯特,2018,金狮奖  Golden Lion
我失去影子的那天 يوم أضعت ظلي,希斯特斯兄弟,2018,金狮奖  Golden Lion
威廉·达福 Willem Dafoe,欧格斯·兰斯莫斯,2018,金狮奖  Golden Lion
奥利维娅·科尔曼 Olivia Colman,苏迪德·卡丹,2018,金狮奖  Golden Lion
瓦妮莎·雷德格瑞夫 Vanessa Redgrave,永恒之门,2018,金狮奖  Golden Lion
大卫·柯南伯格 David Cronenberg,宠儿,2018,金狮奖  Golden Lion
日暮 Napszállta,拉斯洛·奈迈施,2018,金狮奖  Golden Lion
贝卡利·加纳巴尔 Baykali Ganambarr,夜莺,2018,金狮奖  Golden Lion
张艺谋 Yimou Zhang,普蒂邦·阿朗潘,2018,金狮奖  Golden Lion
蝠鲼 กระเบนราหู,亚龙·沙尼,2018,金狮奖  Golden Lion
爱情三部曲：挣脱 עיניים שלי,米夏埃尔·艾斯,2018,金狮奖  Golden Lion
阿曼达 Amanda,玛丽·哈伦,2018,金狮奖  Golden Lion
查理说 Charlie Says,埃米尔·拜加津,2018,金狮奖  Golden Lion
兄弟之河 Өзен,阿尔瓦罗·布雷克纳,2018,金狮奖  Golden Lion
地牢回忆 La noche de 12 años,亚礼西奥·克里莫尼尼,2018,金狮奖  Golden Lion
切肤之痛 Sulla mia pelle,万玛才旦,2018,金狮奖  Golden Lion
撞死了一只羊,伊凡·埃尔,2018,金狮奖  Golden Lion
索妮 Soni,弗蕾维亚·卡斯特罗,2018,金狮奖  Golden Lion
忘，不忘 Deslembro,马赫穆德·法吉尔·寇斯坎,2018,金狮奖  Golden Lion
政变通告 Anons,Ciro D'Emilio,2018,金狮奖  Golden Lion
突然一日 Un giorno all'improvviso,苏迪德·卡丹,2018,金狮奖  Golden Lion
我失去影子的那天 يوم أضعت ظلي,莎拉·马克思,2018,金狮奖  Golden Lion
特别 L’Enkas,娜塔莉亚·梅尔库洛娃,2018,金狮奖  Golden Lion
"哗众之人 Человек, который удивил всех",阿列克谢·丘波夫,2018,金狮奖  Golden Lion
我身记忆 Kucumbu Tubuh Indahku,加林·努格罗,2018,金狮奖  Golden Lion
弥留之际 Hamchenan Ke Mimordan,穆斯塔法·萨雅里,2018,金狮奖  Golden Lion
犰狳的预言 La Profezia Dell’Armadillo,艾曼努埃尔·斯卡林吉,2018,金狮奖  Golden Lion
特拉维夫在燃烧 תל אביב על האש,萨梅赫·祖比,2018,金狮奖  Golden Lion
兄弟之河 Өзен,埃米尔·拜加津,2018,金狮奖  Golden Lion
撞死了一只羊,万玛才旦,2018,金狮奖  Golden Lion
卡伊斯·纳塞夫 Kais Nashef,特拉维夫在燃烧,2018,金狮奖  Golden Lion
纳塔莉娅·库德拉什瓦 Natalya Kudryashowa,哗众之人,2018,金狮奖  Golden Lion
球体 Spheres,埃莉莎·麦克尼特,2018,金狮奖  Golden Lion
亡者之岛 L'île des morts,Benjamin Nuel,2018,金狮奖  Golden Lion
精灵鼠伙伴 Buddy VR,蔡洙应,2018,金狮奖  Golden Lion
何塞 José,程力,2018,金狮奖  Golden Lion
风的另一边 The Other Side of the Wind,奥逊·威尔斯,2018,金狮奖  Golden Lion
阴风阵阵 Suspiria,卢卡·瓜达尼诺,2018,金狮奖  Golden Lion
宠儿 The Favourite,欧格斯·兰斯莫斯,2018,金狮奖  Golden Lion
安宁庄园 La quietud,巴勃罗·特拉佩罗,2018,金狮奖  Golden Lion
真爱 C'est ça l'amour,克莱尔·比尔格,2018,金狮奖  Golden Lion
金发野兽 Bêtes blondes,娜塔莉亚·梅尔库洛娃,2018,金狮奖  Golden Lion
