海上火焰 Fuocoammare,吉安弗兰科·罗西,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
天才捕手 Genius,迈克尔·格兰达吉,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
长江图,杨超,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
我是尼罗 Soy Nero,拉菲·皮特斯,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
公社 Kollektivet,托马斯·温特伯格,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
午夜逃亡 Midnight Special,杰夫·尼克尔斯,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
柏林孤影 Alone in Berlin,文森特·佩雷斯,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
将来的事 L'avenir,米娅·汉森-洛夫,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
当我们17岁 Quand on a 17 ans,安德烈·泰希内,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
悲伤秘密的摇篮曲 Hele sa hiwagang hapis,拉夫·迪亚兹,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
失去贝拉特斯的波利斯 Boris sans Béatrice,德尼·科泰,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
零日 Zero Days,亚历克斯·吉布尼,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
死于萨拉热窝 Smrt u Sarajevu,丹尼斯·塔诺维奇,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
战场来信 Cartas da Guerra,范思澳,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
爱情合众国 Zjednoczone Stany Miłosci,托马斯·瓦希勒夫斯基,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
赫迪 نحبك هدي,穆罕默德·本·阿提亚,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
龙来了 اژدها وارد می شود,曼尼·夏希希,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
二十四周 24 Wochen,安娜·左拉·贝哈赫德,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
青蛙情歌 Balada de um Batráquio,莱昂诺尔·特莱斯,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
死于萨拉热窝 Smrt u Sarajevu,丹尼斯·塔诺维奇,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
米娅·汉森-洛夫 Mia Hansen-Løve,将来的事,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
马吉德·马斯图拉 Majd Mastoura,赫迪,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
崔娜·蒂虹 Trine Dyrholm,公社,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
爱情合众国 Zjednoczone Stany Miłosci,托马斯·瓦希勒夫斯基,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
长江图,李屏宾,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
悲伤秘密的摇篮曲 Hele sa hiwagang hapis,拉夫·迪亚兹,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
归来的男人 A Man Returned,Mahdi Fleifel,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
赫迪 نحبك هدي,穆罕默德·本·阿提亚,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
枝繁叶茂,张撼依,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
死于萨拉热窝 Smrt u Sarajevu,丹尼斯·塔诺维奇,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
阿洛伊斯 Aloys,托拜厄斯·诺伊尔,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
革命不会被电视转播 The Revolution Won't Be Televised,Rama Thiaw,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
公猫 Kater,汉德·克劳斯,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
小大人 Little Men,艾拉·萨克斯,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
利普曼 Liebmann,Sara Jordenö,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
霍华德叔叔 Uncle Howard,Randy Barbato,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
琪琪夜总会 Kiki,Fenton Bailey,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
罗伯特·梅普勒索普：看看那些照片 Mapplethorpe: Look at the Pictures,约亨·希克,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
东德情结 Der Ost-Komplex,帕特里克·奇尼亚,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
夜色兄弟 Brüder der Nacht,Sophia Luvara,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
中国柜里 Inside the Chinese Closet,莫妮卡·楚特,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
北区 Zona Norte,托默·贺曼,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
周末 위켄즈,Joanna Rytel,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
谁还会来爱我 Who's Gonna Love Me Now?,阿库萨·阿多玛·奥乌苏,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
娜姐背后的男人 Strike a Pose,Alex Anwandter,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
妈咪欲火难解 Moms On Fire,雅克·玛尔提诺,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
勉为其基 Reluctantly Queer,奥利维耶·杜卡斯泰尔,2016,金熊奖 Golden Berlin Bear ( Goldener Bär )
