水形物语 The Shape of Water,吉尔莫·德尔·托罗,2017,金狮奖  Golden Lion
迷镇凶案 Suburbicon,乔治·克鲁尼,2017,金狮奖  Golden Lion
爱在记忆消逝前 The Leisure Seeker,保罗·维尔齐,2017,金狮奖  Golden Lion
缩小人生 Downsizing,亚历山大·佩恩,2017,金狮奖  Golden Lion
赛马皮特 Lean on Pete,安德鲁·海格,2017,金狮奖  Golden Lion
汉娜 Hannah,安德烈·帕劳洛,2017,金狮奖  Golden Lion
"三块广告牌 Three Billboards Outside Ebbing, Missouri",马丁·麦克唐纳,2017,金狮奖  Golden Lion
母亲！ Mother!,达伦·阿伦诺夫斯基,2017,金狮奖  Golden Lion
狐步舞 פוֹקְסטְרוֹט,塞缪尔·毛茨,2017,金狮奖  Golden Lion
海湾别墅 La villa,罗贝尔·盖迪吉昂,2017,金狮奖  Golden Lion
第一归正会 First Reformed,保罗·施拉德,2017,金狮奖  Golden Lion
"宿命，吾爱：第一部 Mektoub, My Love: Canto Uno",阿布戴·柯西胥,2017,金狮奖  Golden Lion
书缘：纽约公共图书馆 Ex Libris: New York Public Library,弗雷德里克·怀斯曼,2017,金狮奖  Golden Lion
第三度嫌疑人 三度目の殺人,是枝裕和,2017,金狮奖  Golden Lion
监护风云 Jusqu'à la garde,泽维尔·勒格朗,2017,金狮奖  Golden Lion
甜蜜国度 Sweet Country,沃威克·桑顿,2017,金狮奖  Golden Lion
嘉年华,文晏,2017,金狮奖  Golden Lion
爱情与子弹 Ammore e malavita,安东尼奥·马内蒂,2017,金狮奖  Golden Lion
羞辱 قضية رقم ٢٣,马科·马内蒂,2017,金狮奖  Golden Lion
一个家庭 Una Famiglia,齐德·多尔里,2017,金狮奖  Golden Lion
人流 Human Flow,塞巴斯蒂亚诺·里索,2017,金狮奖  Golden Lion
"三块广告牌 Three Billboards Outside Ebbing, Missouri",艾未未,2017,金狮奖  Golden Lion
甜蜜国度 Sweet Country,马丁·麦克唐纳,2017,金狮奖  Golden Lion
泽维尔·勒格朗 Xavier Legrand,沃威克·桑顿,2017,金狮奖  Golden Lion
狐步舞 פוֹקְסטְרוֹט,监护风云,2017,金狮奖  Golden Lion
监护风云 Jusqu'à la garde,塞缪尔·毛茨,2017,金狮奖  Golden Lion
卡梅尔·巴沙 Kamel El Basha,泽维尔·勒格朗,2017,金狮奖  Golden Lion
夏洛特·兰普林 Charlotte Rampling,羞辱,2017,金狮奖  Golden Lion
简·方达 Jane Fonda,汉娜,2017,金狮奖  Golden Lion
罗伯特·雷德福 Robert Redford,赛马皮特,2017,金狮奖  Golden Lion
查理·普拉默 Charlie Plummer,苏珊娜·尼基亚雷利,2017,金狮奖  Golden Lion
斯蒂芬·弗雷斯 Stephen Frears,巴勃罗·乔治力,2017,金狮奖  Golden Lion
"1988年的妮可 Nico, 1988",安妮·芳婷,2017,金狮奖  Golden Lion
不见不念 Invisible,Cosimo Gomez,2017,金狮奖  Golden Lion
重塑马文 Marvin ou la belle éducation,吉尔·布尔多,2017,金狮奖  Golden Lion
丑恶之人 Brutti e Cattivi,Hafsteinn Gunnar Sigurðsson,2017,金狮奖  Golden Lion
濒危物种 Espèces menacées,亿万·卡布里诺,2017,金狮奖  Golden Lion
树下惊魂 Undir trénu,亚历山德罗·拉克,2017,金狮奖  Golden Lion
