"我是布莱克 I, Daniel Blake",肯·洛奇,2016,金棕榈奖 Palme d'Or
最后的模样 The Last Face,西恩·潘,2016,金棕榈奖 Palme d'Or
霓虹恶魔 The Neon Demon,尼古拉斯·温丁·雷弗恩,2016,金棕榈奖 Palme d'Or
托尼·厄德曼 Toni Erdmann,玛伦·阿德,2016,金棕榈奖 Palme d'Or
美国甜心 American Honey,安德里亚·阿诺德,2016,金棕榈奖 Palme d'Or
小姐 아가씨,朴赞郁,2016,金棕榈奖 Palme d'Or
她 Elle,保罗·范霍文,2016,金棕榈奖 Palme d'Or
石之痛 Mal de pierres,妮可·加西亚,2016,金棕榈奖 Palme d'Or
玛·鲁特 Ma Loute,布鲁诺·杜蒙,2016,金棕榈奖 Palme d'Or
胡丽叶塔 Julieta,佩德罗·阿莫多瓦,2016,金棕榈奖 Palme d'Or
雪山之家 Sieranevada,克利斯提·普优,2016,金棕榈奖 Palme d'Or
毕业会考 Bacalaureat,克里斯蒂安·蒙吉,2016,金棕榈奖 Palme d'Or
无名女孩 La fille inconnue,吕克·达内,2016,金棕榈奖 Palme d'Or
只是世界尽头 Juste la fin du monde,让-皮埃尔·达内,2016,金棕榈奖 Palme d'Or
私人采购员 Personal Shopper,泽维尔·多兰,2016,金棕榈奖 Palme d'Or
爱恋 Loving,奥利维耶·阿萨亚斯,2016,金棕榈奖 Palme d'Or
帕特森 Paterson,杰夫·尼克尔斯,2016,金棕榈奖 Palme d'Or
保持站立 Rester vertical,吉姆·贾木许,2016,金棕榈奖 Palme d'Or
水瓶座 Aquarius,阿兰·吉罗迪,2016,金棕榈奖 Palme d'Or
推销员 فروشنده,小克莱伯·门多萨,2016,金棕榈奖 Palme d'Or
罗莎妈妈 Ma' Rosa,阿斯哈·法哈蒂,2016,金棕榈奖 Palme d'Or
只是世界尽头 Juste la fin du monde,布里兰特·曼多萨,2016,金棕榈奖 Palme d'Or
克里斯蒂安·蒙吉 Cristian Mungiu,泽维尔·多兰,2016,金棕榈奖 Palme d'Or
奥利维耶·阿萨亚斯 Olivier Assayas,毕业会考,2016,金棕榈奖 Palme d'Or
推销员 فروشنده,私人采购员,2016,金棕榈奖 Palme d'Or
贾克琳·乔斯 Jaclyn Jose,阿斯哈·法哈蒂,2016,金棕榈奖 Palme d'Or
沙哈布·侯赛尼 Shahab Hosseini,罗莎妈妈,2016,金棕榈奖 Palme d'Or
美国甜心 American Honey,推销员,2016,金棕榈奖 Palme d'Or
时间代码 Timecode,安德里亚·阿诺德,2016,金棕榈奖 Palme d'Or
与魔鬼共舞的女孩 A moça que dançou com o diabo,尤霍·库奥斯曼恩,2016,金棕榈奖 Palme d'Or
女神们 Divines,马特·罗斯,2016,金棕榈奖 Palme d'Or
奥利最开心的一天 Hymyilevä mies,迈克尔·度德威特,2016,金棕榈奖 Palme d'Or
神奇队长 Captain Fantastic,斯蒂芬妮·狄·朱斯托,2016,金棕榈奖 Palme d'Or
红海龟 La tortue rouge,大卫·马肯兹,2016,金棕榈奖 Palme d'Or
舞女 La Danseuse,戴菲琳·考林,2016,金棕榈奖 Palme d'Or
赴汤蹈火 Hell or High Water,穆里尔·考林,2016,金棕榈奖 Palme d'Or
大开眼界 Voir du pays,深田晃司,2016,金棕榈奖 Palme d'Or
临渊而立 淵に立つ,基里尔·谢列布连尼科夫,2016,金棕榈奖 Palme d'Or
门徒 Ученик,是枝裕和,2016,金棕榈奖 Palme d'Or
比海更深 海よりもまだ深く,博格丹·米里察,2016,金棕榈奖 Palme d'Or
群狗 Câini,巫俊锋,2016,金棕榈奖 Palme d'Or
监狱学警 Apprentice,穆罕默德·迪亚卜,2016,金棕榈奖 Palme d'Or
碰撞 اشتباك,贝赫纳姆·贝扎迪,2016,金棕榈奖 Palme d'Or
逆温 وارونگی,艾伦·科勒林,2016,金棕榈奖 Palme d'Or
山丘之外 מעבר להרים ולגבעות,弗朗西斯科·马尔克斯,2016,金棕榈奖 Palme d'Or
弗朗西斯科的长夜 La larga noche de Francisco Sanctis,安德里亚·泰斯塔,2016,金棕榈奖 Palme d'Or
变形记 The Transfiguration,迈克尔·奥谢,2016,金棕榈奖 Palme d'Or
黑道皇帝 Pericle il nero,斯蒂法诺·摩尔蒂尼,2016,金棕榈奖 Palme d'Or
私事 עניינים אישיים,马哈·哈吉,2016,金棕榈奖 Palme d'Or
红海龟 La tortue rouge,迈克尔·度德威特,2016,金棕榈奖 Palme d'Or
临渊而立 淵に立つ,深田晃司,2016,金棕榈奖 Palme d'Or
马特·罗斯 Matt Ross,神奇队长,2016,金棕榈奖 Palme d'Or
西葫芦的生活 Ma vie de courgette,克洛德·巴拉斯,2016,金棕榈奖 Palme d'Or
两个爱人和一只熊 Two Lovers and a Bear,阮金,2016,金棕榈奖 Palme d'Or
诗无尽头 Poesía sin fin,亚历桑德罗·佐杜洛夫斯基,2016,金棕榈奖 Palme d'Or
一心逐梦 Mercenaire,萨沙·沃尔夫,2016,金棕榈奖 Palme d'Or
疯爱 La pazza gioia,保罗·维尔齐,2016,金棕榈奖 Palme d'Or
狗咬狗 Dog Eat Dog,保罗·施拉德,2016,金棕榈奖 Palme d'Or
