肉与灵 Teströl és lélekröl,伊尔蒂科·茵叶蒂,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
命运晚餐 The Dinner,欧伦·穆弗曼,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
糜骨之壤 Pokot,阿格涅丝卡·霍兰,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
普通女人 Una mujer fantástica,塞巴斯蒂安·莱里奥,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
希望的另一面 Toivon tuolla puolen,阿基·考里斯马基,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
重返蒙托克 Rückkehr nach Montauk,沃尔克·施隆多夫,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
"安娜，我的爱 Ana, mon amour",卡林·皮特·内策尔,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
酒会 The Party,莎莉·波特,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
独自在夜晚的海边 밤의 해변에서 혼자,洪常秀,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
科洛 Colo,特雷莎·维拉芙尔德,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
明亮的夜 Helle Nächte,托马斯·阿斯兰,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
博伊斯 Beuys,安德雷斯·费尔,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
菲丽希缇 Félicité,阿兰·戈米斯,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
姜戈 Django,艾蒂安·科马尔,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
龙先生 ミスター・ロン,萨布,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
狂鼠 Wilde Maus,约瑟夫·哈德,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
若阿金 Joaquim,马赛罗·戈麦斯,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
大世界,刘健,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
小镇 Cidade Pequena,迪奥戈·科斯塔·阿马兰特,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
菲丽希缇 Félicité,阿兰·戈米斯,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
阿基·考里斯马基 Aki Kaurismäki,希望的另一面,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
格奥尔格·弗里德里希 Georg Friedrich,明亮的夜,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
金敏喜 Min-hee Kim,独自在夜晚的海边,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
普通女人 Una mujer fantástica,刚扎洛·玛萨,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
"安娜，我的爱 Ana, mon amour",塞巴斯蒂安·莱里奥,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
糜骨之壤 Pokot,达娜·布内斯库,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
草原上的遐想 Ensueño en la Pradera,加西亚·阿达米克,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
九三年夏天 Estiu 1993,阿格涅丝卡·霍兰,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
肉与灵 Teströl és lélekröl,Esteban Arrangoiz,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
摆动 Pendular,卡拉·西蒙·皮坡,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
普通女人 Una mujer fantástica,伊尔蒂科·茵叶蒂,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
上帝之国 God's Own Country,朱莉娅·穆拉特,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
请以你的名字呼唤我 Call Me by Your Name,塞巴斯蒂安·莱里奥,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
厌男者 The Misandrists,弗朗西斯·李,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
革命半途而废的人终将自掘坟墓 Ceux qui font les révolutions à moitié n'ont fait que se creuser un tombeau,卢卡·瓜达尼诺,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
伤口 Inxeba,布鲁斯·拉布鲁斯,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
谨慎 Discreet,马修·德尼,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
如父如母 Como Nossos Pais,西蒙·拉瓦,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
日常对话 日常對話,约翰·特伦戈夫,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
我不是你的黑鬼 I Am Not Your Negro,特拉维斯·马修斯,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
坚强之岛 Strong Island,莱斯·博丹斯基,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
争论之骨 Bones of Contention,黄惠侦,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
查维拉 Chavela,哈乌·佩克,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
梦之船 Dream Boat,恩斯·福特,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
我的同志姐姐 Min Homosyster,Andrea Weiss,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
人生密密缝 彼らが本気で編むときは、,达雷沙·姬,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
日常对话 日常對話,凯瑟琳·冈德,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
最后阶段 Final Stage,Tristan Milewski,2017,金熊奖 Golden Berlin Bear ( Goldener Bär )
