卢卡 ლუკა,"
                            吉奥吉·巴拉巴德兹
                        ",2017,天坛奖 Tiantan Award
湄公河行动,"
                            林超贤
                        ",2017,天坛奖 Tiantan Award
约翰之子 Le fils de Jean,"
                            菲利普·里奥雷
                        ",2017,天坛奖 Tiantan Award
卡农 カノン,"
                            杂贺俊郎
                        ",2017,天坛奖 Tiantan Award
咖啡风暴 Caffè,"
                            克里斯蒂亚诺·博尔托内
                        ",2017,天坛奖 Tiantan Award
不成问题的问题,"
                            梅峰
                        ",2017,天坛奖 Tiantan Award
悍妻理论 Teorie tygra,"
                            雷德克·巴杰加
                        ",2017,天坛奖 Tiantan Award
1000小时的夜晚 Die Nacht der Tausend Stunden,"
                            维吉尔·维德里希
                        ",2017,天坛奖 Tiantan Award
奥托·布鲁姆的一生 The Death and Life of Otto Bloom,"
                            Cris Jones
                        ",2017,天坛奖 Tiantan Award
他人之屋 სხვისი სახლი,"
                            斯黛法妮·皮隆卡
                        ",2017,天坛奖 Tiantan Award
施毒天使 Fleur de tonnerre,"
                            保罗·内戈埃斯库
                        ",2017,天坛奖 Tiantan Award
两张彩票 Două lozuri,"
                            Jarmo Lampela
                        ",2017,天坛奖 Tiantan Award
一步之遥 Alma de Sant Pere,"
                            Daniel Warth
                        ",2017,天坛奖 Tiantan Award
灰暗之光 Dim the Fluorescents,"
                            Marjan Ashrafizadeh
                        ",2017,天坛奖 Tiantan Award
姐姐 آبجی,"
                            梅峰
                        ",2017,天坛奖 Tiantan Award
卢苏丹·格鲁吉泽 Russudan Glurjidze,"
                            黄石
                        ",2017,天坛奖 Tiantan Award
