小丑 Joker,托德·菲利普斯,2019,金狮奖  Golden Lion
被涂污的鸟 Nabarvené ptáče,瓦茨拉夫·马尔豪尔,2019,金狮奖  Golden Lion
我控诉 J'accuse,罗曼·波兰斯基,2019,金狮奖  Golden Lion
星际探索 Ad Astra,詹姆斯·格雷,2019,金狮奖  Golden Lion
自助洗衣店 The Laundromat,史蒂文·索德伯格,2019,金狮奖  Golden Lion
关于无尽 Om det oändliga,罗伊·安德森,2019,金狮奖  Golden Lion
马丁·伊登 Martin Eden,皮耶特罗·马切罗,2019,金狮奖  Golden Lion
兰心大剧院,娄烨,2019,金狮奖  Golden Lion
等待野蛮人 Waiting for the Barbarians,西罗·格拉,2019,金狮奖  Golden Lion
婚姻故事 Marriage Story,诺亚·鲍姆巴赫,2019,金狮奖  Golden Lion
真相 La vérité,是枝裕和,2019,金狮奖  Golden Lion
黄蜂网络 Wasp Network,奥利维耶·阿萨亚斯,2019,金狮奖  Golden Lion
乳牙 Babyteeth,香农·墨菲,2019,金狮奖  Golden Lion
厄玛 Ema,帕布罗·拉拉因,2019,金狮奖  Golden Lion
世界的胜利 Gloria Mundi,罗贝尔·盖迪吉昂,2019,金狮奖  Golden Lion
荣誉之客 Guest of Honour,阿托姆·伊戈扬,2019,金狮奖  Golden Lion
庄园 A Herdade,蒂亚戈·盖吉思,2019,金狮奖  Golden Lion
非常市长 Il sindaco del Rione Sanità,马里奥·马尔托内,2019,金狮奖  Golden Lion
继园台七号 繼園臺七號,杨凡,2019,金狮奖  Golden Lion
黑手党不再是曾经 La mafia non è più quella di una volta,弗兰科·马雷斯科,2019,金狮奖  Golden Lion
完美候选人 المرشح المثالي,海法·曼苏尔,2019,金狮奖  Golden Lion
我控诉 J'accuse,罗曼·波兰斯基,2019,金狮奖  Golden Lion
黑手党不再是曾经 La mafia non è più quella di una volta,弗兰科·马雷斯科,2019,金狮奖  Golden Lion
罗伊·安德森 Roy Andersson,关于无尽,2019,金狮奖  Golden Lion
继园台七号 繼園臺七號,杨凡,2019,金狮奖  Golden Lion
卢卡·马里内利 Luca Marinelli,马丁·伊登,2019,金狮奖  Golden Lion
阿丽亚娜·阿斯卡里德 Ariane Ascaride,世界的胜利,2019,金狮奖  Golden Lion
朱莉·安德鲁斯 Julie Andrews,罗曼·波兰斯基,2019,金狮奖  Golden Lion
佩德罗·阿莫多瓦 Pedro Almodóvar,提奥·科特,2019,金狮奖  Golden Lion
我控诉 J'accuse,乳牙,2019,金狮奖  Golden Lion
白上加白 Blanco en blanco,瓦连京·瓦夏诺维奇,2019,金狮奖  Golden Lion
托比·华莱士 Toby Wallace,万玛才旦,2019,金狮奖  Golden Lion
科斯塔-加夫拉斯 Costa-Gavras,杰茜卡·帕吕,2019,金狮奖  Golden Lion
亚特兰蒂斯 Atlantis,罗德里戈·索罗戈延,2019,金狮奖  Golden Lion
气球,安托万·代·巴里,2019,金狮奖  Golden Lion
回来 Revenir,凯特琳·葛蓓,2019,金狮奖  Golden Lion
母亲 Madre,雷蒙德·里拜·古铁雷斯,2019,金狮奖  Golden Lion
明星岁月 Mes jours de gloire,赛义德·鲁斯塔伊,2019,金狮奖  Golden Lion
鹈鹕之血 Pelikanblut,卡洛·西罗尼,2019,金狮奖  Golden Lion
判决 Verdict,奥斯卡·阿莱格里亚,2019,金狮奖  Golden Lion
650万 متری شیش و نیم,迈赫迪·巴索伊,2019,金狮奖  Golden Lion
索莱 Sole,提奥·科特,2019,金狮奖  Golden Lion
河中央的小岛 Zumiriki,努涅斯·德斯特凡诺,2019,金狮奖  Golden Lion
一个父亲的寻肝之路 بيك نعيش,奥利弗·赫曼纽斯,2019,金狮奖  Golden Lion
白上加白 Blanco en blanco,萨赫拉·卡里米,2019,金狮奖  Golden Lion
纳维尔 Nevia,彼特·麦基·本斯,2019,金狮奖  Golden Lion
三色堇 Moffie,德米特里·马姆里亚,2019,金狮奖  Golden Lion
喀布尔的女人们 حوا، مریم، عایشه,格雷塔·帕特森,2019,金狮奖  Golden Lion
时日回光 Rialto,萨那·库马尔·桑迪哈兰,2019,金狮奖  Golden Lion
罪恶之人 ბოროტმოქმედი,提奥·科特,2019,金狮奖  Golden Lion
孤独巨人 Giants Being Lonely,杰茜卡·帕吕,2019,金狮奖  Golden Lion
水之影 Chola,一个父亲的寻肝之路,2019,金狮奖  Golden Lion
白上加白 Blanco en blanco,母亲,2019,金狮奖  Golden Lion
回来 Revenir,雷蒙德·里拜·古铁雷斯,2019,金狮奖  Golden Lion
塞米·鲍亚吉拉 Sami Bouajila,Saim Sadiq,2019,金狮奖  Golden Lion
玛尔塔·涅托 Marta Nieto,艾哈迈德·戈赛因,2019,金狮奖  Golden Lion
判决 Verdict,比莉·派佩,2019,金狮奖  Golden Lion
亲爱的 Darling,Marie Grahtø,2019,金狮奖  Golden Lion
钥匙 The Key,塞巴斯蒂安·穆尼奥斯,2019,金狮奖  Golden Lion
消失的奇伯克女孩 Daughters of Chibok,吉塔姜利·饶,2019,金狮奖  Golden Lion
人生轨道 A Linha,Mantas Kvedaravičius,2019,金狮奖  Golden Lion
一切胜利 Jeedar El Sot,沙哈德·阿米恩,2019,金狮奖  Golden Lion
异兽 Rare Beasts,Ascanio Petrini,2019,金狮奖  Golden Lion
精神错乱 Psychosia,Joshua Gil,2019,金狮奖  Golden Lion
王子 El Príncipe,塞巴斯蒂安·穆尼奥斯,2019,金狮奖  Golden Lion
孟买玫瑰 Bombay Rose,Amjad Abu Alala ,2019,金狮奖  Golden Lion
帕台农 Partenonas,巴拉巴拉·帕斯,2019,金狮奖  Golden Lion
天平 Sayidat Al Bahr,Andrej Andrejevich Tarkovskij Jr.,2019,金狮奖  Golden Lion
托尼·德莱弗 Tony Driver,亚历山大·欧-菲利普,2019,金狮奖  Golden Lion
至圣所 Sanctorum,西蒙妮·斯卡菲迪,2019,金狮奖  Golden Lion
王子 El Príncipe,加斯塔夫·马哈蒂,2019,金狮奖  Golden Lion
你会在20岁时死去 ستموت في العشرين,杰罗·布斯塔曼特,2019,金狮奖  Golden Lion
巴班克：当我死时告诉我 Babenco - Alguém tem que ouvir o coração e dizer: Parou,小田切让,2019,金狮奖  Golden Lion
塔可夫斯基：在电影中祈祷 Андрей Тарковский. Кино как молитва,扬·科马萨,2019,金狮奖  Golden Lion
800次寂寞：与电影制作人埃德加·雷茨的一天 800 Mal Einsam - ein Tag mit dem Filmemacher Edgar Reitz,法比耶娜·贝尔托,2019,金狮奖  Golden Lion
生活就像B级片：皮耶罗·维瓦雷利 Life as a B-Movie: Piero Vivarelli,Dag Johan Haugerud,2019,金狮奖  Golden Lion
信仰的飞跃 Leap of Faith,Isabel Sandoval,2019,金狮奖  Golden Lion
虚假的富尔西 Fulci For Fake,P. David Ebersole,2019,金狮奖  Golden Lion
入谜 Ekstase,Todd Hughes,2019,金狮奖  Golden Lion
哭泣的女人 La llorona,Manele Labidi Labbé,2019,金狮奖  Golden Lion
一个船夫的故事 ある船頭の話,伊戈尔·图维,2019,金狮奖  Golden Lion
基督圣体 Boże Ciało,多米尼克·摩尔,2019,金狮奖  Golden Lion
广阔世界 Un monde plus grand,马蒂·杜,2019,金狮奖  Golden Lion
当心小孩 Barn,Amjad Abu Alala ,2019,金狮奖  Golden Lion
