流浪的迪潘 Dheepan,雅克·欧迪亚,2015,金棕榈奖 Palme d'Or
刺客聂隐娘,侯孝贤,2015,金棕榈奖 Palme d'Or
猛于炮火 Louder Than Bombs,约阿希姆·提尔,2015,金棕榈奖 Palme d'Or
卡罗尔 Carol,托德·海因斯,2015,金棕榈奖 Palme d'Or
龙虾 The Lobster,欧格斯·兰斯莫斯,2015,金棕榈奖 Palme d'Or
麦克白 Macbeth,贾斯汀·库泽尔 ,2015,金棕榈奖 Palme d'Or
我的母亲 Mia madre,南尼·莫莱蒂,2015,金棕榈奖 Palme d'Or
年轻气盛 Youth,保罗·索伦蒂诺,2015,金棕榈奖 Palme d'Or
故事的故事 Il racconto dei racconti,马提欧·加洛尼,2015,金棕榈奖 Palme d'Or
青木原树海 The Sea of Trees,格斯·范·桑特,2015,金棕榈奖 Palme d'Or
我的国王 Mon roi,麦温,2015,金棕榈奖 Palme d'Or
边境杀手 Sicario,丹尼斯·维伦纽瓦,2015,金棕榈奖 Palme d'Or
山河故人,贾樟柯,2015,金棕榈奖 Palme d'Or
海街日记 海街diary,是枝裕和,2015,金棕榈奖 Palme d'Or
慢性 Chronic,米歇尔·弗兰克,2015,金棕榈奖 Palme d'Or
市场法则 La loi du marché,史蒂芬·布塞,2015,金棕榈奖 Palme d'Or
玛格丽特和朱利安 Marguerite et Julien,薇拉莉·邓泽里,2015,金棕榈奖 Palme d'Or
爱之谷 The Valley of Love,纪尧姆·尼克卢,2015,金棕榈奖 Palme d'Or
索尔之子 Saul fia,拉斯洛·奈迈施,2015,金棕榈奖 Palme d'Or
索尔之子 Saul fia,拉斯洛·奈迈施,2015,金棕榈奖 Palme d'Or
侯孝贤 Hsiao-hsien Hou,刺客聂隐娘,2015,金棕榈奖 Palme d'Or
慢性 Chronic,米歇尔·弗兰克,2015,金棕榈奖 Palme d'Or
鲁妮·玛拉 Rooney Mara,卡罗尔,2015,金棕榈奖 Palme d'Or
艾玛纽尔·贝克特 Emmanuelle Bercot,我的国王,2015,金棕榈奖 Palme d'Or
文森特·林顿 Vincent Lindon,市场法则,2015,金棕榈奖 Palme d'Or
龙虾 The Lobster,欧格斯·兰斯莫斯,2015,金棕榈奖 Palme d'Or
大地与阴影 La tierra y la sombra,塞萨尔·奥古斯托·阿塞韦多,2015,金棕榈奖 Palme d'Or
爱与黑暗的故事 סיפור על אהבה וחושך,娜塔莉·波特曼,2015,金棕榈奖 Palme d'Or
两个朋友 Les Deux amis,路易·加瑞尔,2015,金棕榈奖 Palme d'Or
中国城 차이나타운,韩俊熙,2015,金棕榈奖 Palme d'Or
办公室 오피스,洪元灿,2015,金棕榈奖 Palme d'Or
地中海 Mediterranea,乔纳斯·卡皮纳诺,2015,金棕榈奖 Palme d'Or
哥哥教我唱的歌 Songs My Brothers Taught Me,赵婷,2015,金棕榈奖 Palme d'Or
塞姆班！ Sembene!,Jason Silverman,2015,金棕榈奖 Palme d'Or
克利夏 Krisha,Samba Gadjigo,2015,金棕榈奖 Palme d'Or
羊羔 Lamb,特里·爱德华·沙尔茨,2015,金棕榈奖 Palme d'Or
伟大的人生 La Vie en Grand,亚雷德·泽莱克,2015,金棕榈奖 Palme d'Or
索尔之子 Saul fia,Mathieu Vadepied,2015,金棕榈奖 Palme d'Or
从此以后 Efterskalv,拉斯洛·奈迈施,2015,金棕榈奖 Palme d'Or
屈辱 Dégradé,马格努斯·范·霍恩,2015,金棕榈奖 Palme d'Or
牛仔们 Les cowboys,Arab Nasser,2015,金棕榈奖 Palme d'Or
我是一个兵 Je suis un soldat,Tarzan Nasser,2015,金棕榈奖 Palme d'Or
巴拿马 Panama,托马斯·彼得葛恩,2015,金棕榈奖 Palme d'Or
精神之梯 היורד למעלה,Laurent Larivière,2015,金棕榈奖 Palme d'Or
非天非地 Ni le ciel ni la terre,帕夫利·乌科维奇,2015,金棕榈奖 Palme d'Or
沉睡的巨人 Sleeping Giant,依拉德·凯丹,2015,金棕榈奖 Palme d'Or
死生契阔 Masaan,克莱门特·柯杰特,2015,金棕榈奖 Palme d'Or
娜希德 ناهید,安德鲁·奇维迪诺,2015,金棕榈奖 Palme d'Or
野马 Mustang,尼拉杰·加万,2015,金棕榈奖 Palme d'Or
"我的祖父阿朗德 Allende, mi abuelo Allende",艾达·帕纳哈达,2015,金棕榈奖 Palme d'Or
金棕榈传奇 La Légende de la Palme d’or,蒂尼斯·艾葛温,2015,金棕榈奖 Palme d'Or
"德帕迪约的尺度 Gérard Depardieu, grandeur nature",Marcia Tambutti,2015,金棕榈奖 Palme d'Or
公羊 Hrútar,Alexis Veller,2015,金棕榈奖 Palme d'Or
幻梦墓园 รักที่ขอนแก่น,Richard Melloul,2015,金棕榈奖 Palme d'Or
沉默公寓 Un etaj mai jos,格里莫·哈克纳尔森,2015,金棕榈奖 Palme d'Or
无赖汉 무뢰한,阿彼察邦·韦拉斯哈古,2015,金棕榈奖 Palme d'Or
岸边之旅 岸辺の旅,拉杜·蒙泰安,2015,金棕榈奖 Palme d'Or
澄沙之味 あん,吴胜旭,2015,金棕榈奖 Palme d'Or
宝藏 Comoara,黑泽清,2015,金棕榈奖 Palme d'Or
圣母 마돈나,河濑直美,2015,金棕榈奖 Palme d'Or
塔克洛班的困境 Taklub,柯内流·波蓝波宇,2015,金棕榈奖 Palme d'Or
马里兰庄园 Maryland,申秀媛,2015,金棕榈奖 Palme d'Or
羊羔 Lamb,布里兰特·曼多萨,2015,金棕榈奖 Palme d'Or
我是一个兵 Je suis un soldat,艾丽斯·威诺古尔,2015,金棕榈奖 Palme d'Or
太阳高照 Zvizdan,亚雷德·泽莱克,2015,金棕榈奖 Palme d'Or
美国的另一面 The Other Side,Laurent Larivière,2015,金棕榈奖 Palme d'Or
死生契阔 Masaan,达利博尔·马塔尼奇,2015,金棕榈奖 Palme d'Or
第四方向 ਚੌਥੀ ਕੂਟ,罗伯托·米勒维尼,2015,金棕榈奖 Palme d'Or
选中之人 Las elegidas,尼拉杰·加万,2015,金棕榈奖 Palme d'Or
娜希德 ناهید,Gurvinder Singh,2015,金棕榈奖 Palme d'Or
代号玛利亚 Alias María,戴维·巴勃罗斯,2015,金棕榈奖 Palme d'Or
太阳高照 Zvizdan,艾达·帕纳哈达,2015,金棕榈奖 Palme d'Or
黑泽清 Kiyoshi Kurosawa,罗斯·鲁黑列斯,2015,金棕榈奖 Palme d'Or
"一千零一夜第1部：不安之人 As Mil e Uma Noites: Volume 1, O Inquieto",达利博尔·马塔尼奇,2015,金棕榈奖 Palme d'Or
女人的阴影 L'Ombre des femmes,岸边之旅,2015,金棕榈奖 Palme d'Or
法蒂玛 Fatima,米格尔·戈麦斯,2015,金棕榈奖 Palme d'Or
美好的一天 Un día perfecto,菲利普·加瑞尔,2015,金棕榈奖 Palme d'Or
超新约全书 Le tout nouveau testament,菲利普·福孔,2015,金棕榈奖 Palme d'Or
绿色房间 Green Room,费尔南多·莱昂·德·阿拉诺亚,2015,金棕榈奖 Palme d'Or
酷毙了 Dope,雅克·范·多梅尔,2015,金棕榈奖 Palme d'Or
哥哥教我唱的歌 Songs My Brothers Taught Me,杰瑞米·索尔尼尔,2015,金棕榈奖 Palme d'Or
青春的三段回忆 Trois souvenirs de ma jeunesse,瑞克·法穆易瓦,2015,金棕榈奖 Palme d'Or
蛇之拥抱 El abrazo de la serpiente,赵婷,2015,金棕榈奖 Palme d'Or
从此以后 Efterskalv,阿诺·戴普勒尚,2015,金棕榈奖 Palme d'Or
牛仔们 Les cowboys,西罗·格拉,2015,金棕榈奖 Palme d'Or
我们梦中的祥和 Ramybė mūsų sapnuose,马格努斯·范·霍恩,2015,金棕榈奖 Palme d'Or
野马 Mustang,托马斯·彼得葛恩,2015,金棕榈奖 Palme d'Or
如此被爱 Much Loved,沙鲁纳斯·巴塔斯,2015,金棕榈奖 Palme d'Or
"我的祖父阿朗德 Allende, mi abuelo Allende",蒂尼斯·艾葛温,2015,金棕榈奖 Palme d'Or
帮派 La patota,那比尔·艾奥殊,2015,金棕榈奖 Palme d'Or
地中海 Mediterranea,Marcia Tambutti,2015,金棕榈奖 Palme d'Or
克利夏 Krisha,圣地亚戈·迈特,2015,金棕榈奖 Palme d'Or
屈辱 Dégradé,乔纳斯·卡皮纳诺,2015,金棕榈奖 Palme d'Or
非天非地 Ni le ciel ni la terre,特里·爱德华·沙尔茨,2015,金棕榈奖 Palme d'Or
沉睡的巨人 Sleeping Giant,Arab Nasser,2015,金棕榈奖 Palme d'Or
大地与阴影 La tierra y la sombra,Tarzan Nasser,2015,金棕榈奖 Palme d'Or
大地与阴影 La tierra y la sombra,克莱门特·柯杰特,2015,金棕榈奖 Palme d'Or
大地与阴影 La tierra y la sombra,安德鲁·奇维迪诺,2015,金棕榈奖 Palme d'Or
卡罗尔 Carol,塞萨尔·奥古斯托·阿塞韦多,2015,金棕榈奖 Palme d'Or
艾米 Amy,塞萨尔·奥古斯托·阿塞韦多,2015,金棕榈奖 Palme d'Or
两个朋友 Les Deux amis,塞萨尔·奥古斯托·阿塞韦多,2015,金棕榈奖 Palme d'Or
爱恋 Love,托德·海因斯,2015,金棕榈奖 Palme d'Or
酷毙了 Dope,阿斯弗·卡帕迪尔,2015,金棕榈奖 Palme d'Or
玛格丽特和朱利安 Marguerite et Julien,路易·加瑞尔,2015,金棕榈奖 Palme d'Or
非天非地 Ni le ciel ni la terre,加斯帕·诺,2015,金棕榈奖 Palme d'Or
野马 Mustang,瑞克·法穆易瓦,2015,金棕榈奖 Palme d'Or
如此被爱 Much Loved,薇拉莉·邓泽里,2015,金棕榈奖 Palme d'Or
特别的米林达 De l'ombre il y a,克莱门特·柯杰特,2015,金棕榈奖 Palme d'Or
虚荣 La Vanité,蒂尼斯·艾葛温,2015,金棕榈奖 Palme d'Or
宝琳爆发了 Pauline s'arrache,那比尔·艾奥殊,2015,金棕榈奖 Palme d'Or
阿涅斯·瓦尔达 Agnès Varda,利奥内尔·巴耶,2015,金棕榈奖 Palme d'Or
