小偷家族 万引き家族,是枝裕和,2018,金棕榈奖 Palme d'Or
人尽皆知 Todos lo saben,阿斯哈·法哈蒂,2018,金棕榈奖 Palme d'Or
刺心 Un couteau dans le cœur,扬·冈扎乐兹,2018,金棕榈奖 Palme d'Or
小家伙 Айка,谢尔盖·德瓦茨沃伊,2018,金棕榈奖 Palme d'Or
银湖之底 Under the Silver Lake,大卫·罗伯特·米切尔,2018,金棕榈奖 Palme d'Or
影像之书 Le livre d'image,让-吕克·戈达尔,2018,金棕榈奖 Palme d'Or
燃烧 버닝,李沧东,2018,金棕榈奖 Palme d'Or
野梨树 Ahlat Ağacı,努里·比格·锡兰,2018,金棕榈奖 Palme d'Or
冷战 Zimna wojna,帕维乌·帕夫利科夫斯基,2018,金棕榈奖 Palme d'Or
江湖儿女,贾樟柯,2018,金棕榈奖 Palme d'Or
"喜欢，轻吻，快跑 Plaire, aimer et courir vite",克里斯托夫·奥诺雷,2018,金棕榈奖 Palme d'Or
开战 En Guerre,史蒂芬·布塞,2018,金棕榈奖 Palme d'Or
犬舍惊魂 Dogman,马提欧·加洛尼,2018,金棕榈奖 Palme d'Or
夜以继日 寝ても覚めても,滨口龙介,2018,金棕榈奖 Palme d'Or
幸福的拉扎罗 Lazzaro felice,爱丽丝·洛尔瓦彻,2018,金棕榈奖 Palme d'Or
太阳之女 Les filles du soleil,伊娃·于颂,2018,金棕榈奖 Palme d'Or
黑色党徒 BlacKkKlansman,斯派克·李,2018,金棕榈奖 Palme d'Or
盛夏 Лето,基里尔·谢列布连尼科夫,2018,金棕榈奖 Palme d'Or
何以为家 كفرناحوم,娜丁·拉巴基,2018,金棕榈奖 Palme d'Or
三张面孔 سه چهره,贾法·帕纳西,2018,金棕榈奖 Palme d'Or
审判日 يوم الدين,A·B·舒基,2018,金棕榈奖 Palme d'Or
黑色党徒 BlacKkKlansman,斯派克·李,2018,金棕榈奖 Palme d'Or
帕维乌·帕夫利科夫斯基 Pawel Pawlikowski,冷战,2018,金棕榈奖 Palme d'Or
幸福的拉扎罗 Lazzaro felice,爱丽丝·洛尔瓦彻,2018,金棕榈奖 Palme d'Or
三张面孔 سه چهره,贾法·帕纳西,2018,金棕榈奖 Palme d'Or
萨梅尔·叶斯利亚莫娃 Samal Yeslyamova,小家伙,2018,金棕榈奖 Palme d'Or
马尔切洛·丰特 Marcello Fonte,犬舍惊魂,2018,金棕榈奖 Palme d'Or
何以为家 كفرناحوم,让-吕克·戈达尔,2018,金棕榈奖 Palme d'Or
影像之书 Le livre d'image,Charles Williams,2018,金棕榈奖 Palme d'Or
芸芸众生 All These Creatures,魏书钧,2018,金棕榈奖 Palme d'Or
延边少年,卢卡斯·德霍特,2018,金棕榈奖 Palme d'Or
女孩 Girl,安雅·科菲尔,2018,金棕榈奖 Palme d'Or
瑞士人克里斯 Chris the Swiss,吉咏姆·贤内兹,2018,金棕榈奖 Palme d'Or
我们的战役 Nos batailles,保罗·达诺,2018,金棕榈奖 Palme d'Or
狂野生活 Wildlife,乔·佩那,2018,金棕榈奖 Palme d'Or
北极 Arctic,丹尼尔·施密特,2018,金棕榈奖 Palme d'Or
迪亚曼蒂诺 Diamantino,加布里埃尔·阿布兰特斯,2018,金棕榈奖 Palme d'Or
我最爱的布料 Mon Tissu Préféré,Gaya Jiji,2018,金棕榈奖 Palme d'Or
不能说的游戏 Les chatouilles,埃里克·梅泰耶,2018,金棕榈奖 Palme d'Or
审判日 يوم الدين,安德丽·贝斯孔,2018,金棕榈奖 Palme d'Or
攫夺者 Die Stropers,A·B·舒基,2018,金棕榈奖 Palme d'Or
一天 Egy nap,艾蒂安·卡洛斯,2018,金棕榈奖 Palme d'Or
野性 Sauvage,索菲娅·泽拉吉,2018,金棕榈奖 Palme d'Or
先生 Sir,卡米尔·维达-那克,2018,金棕榈奖 Palme d'Or
索菲亚 Sofia,洛汗·吉拉,2018,金棕榈奖 Palme d'Or
边境 Gräns,Meryem Benm'Barek-Aloïsi,2018,金棕榈奖 Palme d'Or
地球最后的夜晚,阿里·阿巴西,2018,金棕榈奖 Palme d'Or
我房即世界 In My Room,毕赣,2018,金棕榈奖 Palme d'Or
顿巴斯 Донбас,乌利胥·柯雷,2018,金棕榈奖 Palme d'Or
天使脸庞 Gueule d'ange,谢尔盖·洛兹尼察,2018,金棕榈奖 Palme d'Or
我最爱的布料 Mon Tissu Préféré,瓦内萨·菲尔霍,2018,金棕榈奖 Palme d'Or
死亡天使 El ángel,Gaya Jiji,2018,金棕榈奖 Palme d'Or
幸福 Euforia,路易斯·奥特加,2018,金棕榈奖 Palme d'Or
不能说的游戏 Les chatouilles,瓦莱丽亚·戈利诺,2018,金棕榈奖 Palme d'Or
芒多传 मंटो,埃里克·梅泰耶,2018,金棕榈奖 Palme d'Or
男孩们跪下 A genoux les gars,安德丽·贝斯孔,2018,金棕榈奖 Palme d'Or
女孩 Girl,兰迪塔·达斯,2018,金棕榈奖 Palme d'Or
肯尼亚式友谊 Rafiki,Antoine Desrosières,2018,金棕榈奖 Palme d'Or
攫夺者 Die Stropers,卢卡斯·德霍特,2018,金棕榈奖 Palme d'Or
这个世界温柔的冷漠 Әлемнің жұмсақтық мазасыздығы,瓦努莉·卡修,2018,金棕榈奖 Palme d'Or
"杀了我，怪物 Muere, Monstruo, Muere",艾蒂安·卡洛斯,2018,金棕榈奖 Palme d'Or
死人和其他人 Chuva E Cantoria Na Aldeia Dos Mortos,阿迪尔汗·叶扎诺夫,2018,金棕榈奖 Palme d'Or
索菲亚 Sofia,亚历杭德罗·法朵,2018,金棕榈奖 Palme d'Or
死人和其他人 Chuva E Cantoria Na Aldeia Dos Mortos,若昂·萨拉维扎,2018,金棕榈奖 Palme d'Or
谢尔盖·洛兹尼察 Sergei Loznitsa,Renée Nader Messora,2018,金棕榈奖 Palme d'Or
索菲亚 Sofia,Meryem Benm'Barek-Aloïsi,2018,金棕榈奖 Palme d'Or
